"produto","preco","classificacao_media","numero_avaliacoes","data_lancamento","tamanho"
"Air Max",679.157949564978,3.10504142427817,78,2020-03-05,"44"
"Air Max",779.989330051467,3.20036375476047,69,2020-11-15,"41"
"Air Max",251.515716547146,2.15445536165498,17,2015-02-05,"37"
"Air Max",232.484449772164,4.04044571029954,64,2016-10-10,"45"
"Air Max",749.385704332963,3.05925103486516,74,2019-02-11,"35"
"Air Max",552.363320719451,2.2122230429668,74,2015-05-16,"36"
"Air Max",434.861264377832,4.57386116846465,16,2020-08-06,"43"
"Air Max",668.057514261454,4.51063759741373,83,2019-05-31,"44"
"Air Max",240.702860010788,3.34018083708361,77,2020-06-08,"39"
"Air Max",560.83237095736,4.88949802261777,67,2017-06-11,"45"
"Air Max",694.793537072837,3.84721272950992,64,2016-03-31,"43"
"Air Max",248.821703298017,4.21928384318016,98,2015-07-27,"37"
"Air Max",640.122245205566,4.98111170250922,60,2016-01-19,"36"
"Air Max",325.68871313706,3.51285278308205,93,2019-04-17,"45"
"Air Max",554.104616399854,4.26948402170092,84,2019-03-19,"40"
"Air Max",247.41728133522,4.30338378949091,82,2015-11-01,"42"
"Air Max",488.545442279428,2.34673271048814,72,2017-07-29,"35"
"Air Max",365.13397837989,3.17308465950191,100,2017-10-01,"44"
"Air Max",726.254447642714,2.9745890002232,83,2020-05-15,"44"
"Air Max",466.063889954239,3.468702966813,52,2017-12-30,"36"
"Air Max",370.575550571084,2.16485385363922,46,2017-01-07,"44"
"Air Max",514.293432189152,3.98981483816169,97,2020-03-20,"35"
"Air Max",221.367830689996,3.79553957749158,89,2020-03-13,"38"
"Air Max",498.630031011999,2.46729096421041,75,2018-10-01,"40"
"Air Max",328.1005772762,4.10814804094844,43,2015-06-21,"41"
"Air Max",753.622827772051,2.87874298589304,43,2018-02-18,"41"
"Air Max",427.214982593432,4.48090305784717,93,2020-10-04,"41"
"Air Max",563.855949463323,4.59199110139161,23,2015-10-23,"41"
"Air Max",768.635682063177,2.97691174643114,90,2017-10-28,"44"
"Air Max",260.584401572123,3.47941606584936,13,2015-02-28,"40"
"Air Max",443.774021975696,2.88190470961854,43,2015-12-26,"40"
"Air Max",608.442157087848,2.8399985737633,21,2017-05-26,"44"
"Air Max",344.816062925383,4.24815823324025,91,2016-05-26,"35"
"Air Max",508.935315255076,2.96209369343705,36,2017-04-05,"37"
"Air Max",260.739067522809,4.55173630383797,47,2020-03-09,"35"
"Air Max",472.340527828783,3.65492564998567,69,2020-03-31,"42"
"Air Max",714.130198629573,4.46138120093383,39,2015-11-26,"42"
"Air Max",734.333313023672,2.55326409405097,58,2015-12-06,"37"
"Air Max",442.516295053065,3.38477606698871,19,2019-10-12,"39"
"Air Max",349.064644845203,4.37101059639826,96,2015-12-25,"37"
"Air Max",205.199438426644,4.81145306816325,92,2016-07-22,"43"
"Air Max",338.766698678955,4.7417424551677,79,2016-10-25,"40"
"Air Max",670.556745771319,3.00634926697239,60,2016-07-31,"42"
"Air Max",340.416047116742,3.2176087605767,27,2015-06-05,"42"
"Air Max",469.212092831731,2.24628271372057,80,2015-01-25,"39"
"Air Max",391.661423398182,4.82138398406096,96,2018-07-06,"35"
"Air Max",461.825773399323,3.39913647575304,44,2016-11-25,"44"
"Air Max",659.002205496654,4.82367417705245,97,2020-04-03,"35"
"Air Max",447.916635824367,2.97996629984118,48,2018-02-01,"41"
"Air Max",409.993935888633,2.90598327224143,73,2017-12-21,"44"
"Air Max",575.122493552044,2.86083272309043,81,2015-03-17,"38"
"Air Max",606.351637933403,2.08348013740033,71,2016-08-11,"38"
"Air Max",380.574525566772,3.41113276802935,38,2017-02-07,"42"
"Air Max",589.797666249797,3.57326674647629,28,2016-01-26,"40"
"Air Max",436.212649429217,2.12963506276719,11,2017-07-13,"45"
"Air Max",536.450301157311,4.22600443009287,93,2016-01-12,"39"
"Air Max",206.057439930737,3.14088219008408,55,2020-05-29,"37"
"Air Max",647.67821226269,2.74600441521034,98,2020-09-18,"35"
"Air Max",279.091688897461,2.99909539613873,45,2017-07-31,"40"
"Air Max",443.888829322532,3.21076804562472,44,2017-05-21,"45"
"Air Max",238.731798902154,4.21798633085564,19,2017-10-18,"45"
"Air Max",396.880881860852,3.86004043393768,95,2017-05-28,"43"
"Air Max",360.173331014812,3.60341498954222,53,2020-04-08,"35"
"Air Max",538.293309416622,2.42022111918777,84,2019-05-30,"35"
"Air Max",403.315480053425,3.06607774924487,28,2017-02-15,"35"
"Air Max",340.957341622561,2.0879289386794,31,2020-12-31,"38"
"Air Max",528.017961140722,3.9342289683409,88,2015-08-08,"41"
"Air Max",394.466815795749,2.05337508069351,60,2016-05-06,"35"
"Air Max",428.920595394447,2.74703382188454,53,2015-01-01,"40"
"Air Max",291.155104711652,4.46929188817739,68,2016-10-21,"36"
"Air Max",448.731160815805,4.50404219841585,46,2019-10-27,"45"
"Air Max",397.530525596812,4.41684299102053,28,2019-02-02,"44"
"Air Max",716.68425030075,2.6495924142655,28,2020-08-03,"38"
"Air Max",606.689849123359,3.98005392542109,10,2018-02-07,"37"
"Air Max",678.520824061707,3.17278843047097,20,2018-11-15,"39"
"Air Max",619.001639867201,3.3229225082323,38,2017-09-17,"37"
"Air Max",222.357289073989,3.30189659702592,44,2018-12-20,"38"
"Air Max",591.113910311833,3.28241503471509,59,2020-05-01,"40"
"Air Max",505.970472795889,2.08411687496118,49,2016-01-16,"40"
"Air Max",437.380450125784,3.65506059373729,24,2018-04-01,"42"
"Air Max",472.74241480045,2.01553248870187,72,2016-06-26,"41"
"Air Max",425.972752412781,2.74024719395675,24,2017-05-07,"38"
"Air Max",282.617066241801,2.92439752141945,38,2020-11-22,"35"
"Air Max",475.464682886377,2.33706864155829,44,2017-08-20,"41"
"Air Max",766.315508121625,4.2175086371135,21,2020-07-25,"45"
"Air Max",230.200145905837,2.60546389431693,92,2020-10-09,"41"
"Air Max",285.787253873423,2.48027428006753,98,2019-05-07,"37"
"Air Max",295.331361982971,3.5185091260355,34,2018-10-16,"39"
"Air Max",434.680092893541,4.59218202787451,30,2019-10-18,"39"
"Air Max",456.365417921916,2.50145921064541,41,2015-03-21,"45"
"Air Max",392.510887794197,4.44527148129418,53,2018-11-17,"37"
"Air Max",203.638656251132,3.36534347594716,68,2018-11-01,"45"
"Air Max",441.63634958677,4.57899236422963,38,2017-09-01,"44"
"Air Max",616.091862739995,4.71081059006974,20,2020-10-26,"39"
"Air Max",408.400913281366,4.53367335000075,25,2015-03-21,"38"
"Air Max",304.268858628348,3.15618480928242,36,2016-08-11,"38"
"Air Max",476.875924505293,2.53195234527811,53,2016-03-30,"35"
"Air Max",595.190064609051,3.55771654681303,20,2019-08-06,"41"
"Air Max",391.174661274999,3.32585240807384,39,2015-12-26,"43"
"Air Max",263.856473471969,3.26973853702657,85,2016-04-22,"40"
"Air Max",270.53079046309,3.49882936594076,36,2018-02-10,"42"
"Air Max",253.018422191963,4.21347169810906,39,2020-02-02,"38"
"Air Max",778.707801038399,2.96826993161812,41,2017-12-14,"45"
"Air Max",207.710685534403,4.93742693448439,60,2018-02-10,"44"
"Air Max",669.014480896294,2.11159768421203,51,2016-12-04,"38"
"Air Max",475.652020517737,3.13755043665878,10,2016-06-11,"45"
"Air Max",434.388404060155,4.77703852299601,26,2018-12-02,"37"
"Air Max",579.669716814533,4.03847856703214,19,2020-05-07,"43"
"Air Max",780.365305487067,2.14254380064085,43,2016-07-09,"37"
"Air Max",618.402193114161,2.96131994528696,44,2017-09-04,"39"
"Air Max",745.394847355783,4.48019395861775,88,2016-09-14,"35"
"Air Max",623.368146084249,4.79680762370117,51,2017-06-08,"38"
"Air Max",469.753234228119,4.70146580669098,52,2018-06-07,"36"
"Air Max",673.353873612359,3.64643609314226,35,2019-11-18,"41"
"Air Max",298.466509347782,3.88880871399306,20,2016-12-27,"45"
"Air Max",224.565999768674,3.70175673929043,67,2015-08-15,"41"
"Air Max",340.408862289041,4.39234791137278,29,2017-06-10,"44"
"Air Max",728.893376560882,4.21618481120095,80,2019-02-26,"43"
"Air Max",553.980645537376,4.69543833122589,68,2020-01-09,"41"
"Air Max",597.265290422365,3.8387443125248,87,2018-09-10,"36"
"Air Max",768.311151815578,3.42556587583385,99,2018-06-18,"45"
"Air Max",578.011514851823,2.22836322942749,72,2020-02-07,"35"
"Air Max",523.227662267163,3.55596242262982,30,2020-09-06,"44"
"Air Max",612.385537149385,4.04160516359843,62,2017-11-24,"37"
"Air Max",558.196703437716,3.27883613319136,21,2016-10-25,"35"
"Air Max",359.979029279202,3.06615395192057,43,2016-01-06,"42"
"Air Max",426.449537556618,3.09168041287921,45,2017-06-21,"38"
"Air Max",657.115960447118,4.77852869126946,65,2017-12-10,"40"
"Air Max",657.222159439698,2.9165669742506,13,2020-05-26,"38"
"Air Max",562.020715000108,4.45683350437321,49,2015-10-26,"40"
"Air Max",396.154093602672,2.59837151062675,52,2017-10-30,"35"
"Air Max",527.022047294304,3.4695598159451,94,2020-04-28,"39"
"Air Max",656.74667111598,3.98979283985682,65,2018-02-01,"43"
"Air Max",673.537259595469,4.16024375683628,71,2016-11-23,"35"
"Air Max",766.110662231222,3.90921780304052,27,2019-09-02,"35"
"Air Max",589.318175567314,2.63558026170358,47,2017-08-24,"43"
"Air Max",747.519164020196,2.96456628851593,21,2020-10-23,"39"
"Air Max",778.9897760842,4.78533303085715,25,2019-05-20,"35"
"Air Max",616.592465061694,2.58413939317688,21,2016-02-29,"39"
"Air Max",759.44729228504,3.1875259752851,50,2017-11-13,"45"
"Air Max",569.037608057261,3.03276684926823,88,2017-04-14,"43"
"Air Max",322.424479434267,4.55060013476759,70,2015-09-12,"40"
"Air Max",326.280360110104,2.44383575953543,69,2017-04-16,"38"
"Air Max",298.885049344972,3.89764464530163,98,2016-04-28,"44"
"Air Max",514.115936867893,3.61938549694605,55,2018-05-29,"37"
"Air Max",396.610532794148,4.72508481191471,25,2020-04-15,"37"
"Air Max",699.223214481026,2.13001845381223,45,2018-05-04,"37"
"Air Max",583.839443465695,4.26870920625515,26,2018-12-07,"40"
"Air Max",760.448033129796,2.0056651677005,10,2020-01-22,"37"
"Air Max",765.201346855611,4.18291226960719,23,2019-11-28,"39"
"Air Max",489.202838996425,3.93663351563737,66,2017-12-03,"37"
"Air Max",259.64900366962,3.19044024008326,52,2020-03-06,"37"
"Air Max",327.097332617268,3.09767718543299,92,2019-05-19,"43"
"Air Max",410.672490624711,3.61583934631199,45,2019-08-24,"38"
"Air Max",255.113296583295,2.42306149820797,68,2020-12-11,"43"
"Air Max",537.181502766907,3.33256189245731,44,2015-04-11,"41"
"Air Max",470.689762569964,3.05303992377594,14,2018-07-14,"40"
"Air Max",657.16326595284,4.33592651039362,10,2020-09-17,"45"
"Air Max",714.043520390987,4.6919077988714,95,2019-10-05,"43"
"Air Max",756.732476269826,3.66758908797055,85,2020-11-20,"40"
"Air Max",672.167394962162,4.47340411692858,76,2015-06-07,"42"
"Air Max",356.640870543197,2.85307497344911,52,2018-10-05,"38"
"Air Max",240.45497472398,3.4856004184112,85,2017-10-25,"36"
"Air Max",438.323394674808,2.17890469986014,22,2017-11-20,"40"
"Air Max",593.919270159677,4.3806701824069,89,2020-06-17,"38"
"Air Max",638.877619337291,2.22060931520537,61,2020-03-26,"37"
"Air Max",616.168320504948,2.76922396966256,87,2016-07-01,"38"
"Air Max",669.460590789095,4.4474615692161,68,2015-10-31,"42"
"Air Max",442.819921532646,4.98458430543542,19,2017-11-05,"35"
"Air Max",719.199602864683,4.81015642755665,25,2017-05-12,"41"
"Air Max",708.491199929267,3.03367443615571,97,2018-10-02,"42"
"Air Max",460.96813888289,3.33489322732203,34,2015-05-15,"45"
"Air Max",712.578173587099,4.64941215887666,81,2019-09-27,"36"
"Air Max",688.616775581613,3.94147154176608,56,2018-01-03,"44"
"Air Max",262.192066246644,2.1175481704995,60,2019-12-07,"39"
"Air Max",454.539254214615,4.86484141740948,71,2017-06-14,"38"
"Air Max",443.972613988444,4.01652207528241,87,2019-08-06,"35"
"Air Max",317.557034501806,4.70547283557244,12,2015-06-05,"41"
"Air Max",632.76153751649,4.42609398788773,78,2018-10-15,"40"
"Air Max",349.823606060818,2.00922306347638,46,2018-01-31,"36"
"Air Max",477.36229756847,3.62014653743245,18,2019-02-24,"41"
"Air Max",369.213861227036,2.11385575216264,60,2017-09-12,"44"
"Air Max",424.761377694085,4.48869210272096,46,2020-04-26,"38"
"Air Max",407.464334787801,4.41925821336918,67,2017-05-23,"43"
"Air Max",671.362514887005,2.37996869091876,63,2020-11-20,"36"
"Air Max",792.438345542178,4.94668338098563,73,2019-06-22,"39"
"Air Max",207.699221046641,4.9264562742319,53,2017-02-02,"39"
"Air Max",663.735006609932,4.41602318361402,79,2017-05-24,"43"
"Air Max",203.465385129675,2.96147191058844,33,2019-03-20,"37"
"Air Max",564.727714750916,2.4691705564037,82,2017-11-21,"35"
"Air Max",551.825982471928,2.59012524201535,70,2018-02-21,"36"
"Air Max",569.271825812757,3.98899213969707,74,2016-02-11,"38"
"Air Max",799.604061525315,3.69784058840014,10,2017-01-20,"38"
"Air Max",260.666520614177,3.82694184686989,69,2020-11-03,"41"
"Air Max",202.410171274096,4.90645942185074,59,2018-12-26,"42"
"Air Max",610.552208311856,3.10309059987776,43,2016-10-22,"40"
"Air Max",219.815558521077,3.93233230430633,89,2015-03-23,"35"
"Air Max",363.587520737201,4.25484137958847,72,2015-06-09,"41"
"Air Max",258.175544859841,2.07493564556353,98,2020-09-06,"44"
"Air Max",510.362871969119,4.41981560783461,98,2015-02-21,"45"
"Air Max",346.084498707205,4.59311199653894,45,2016-02-19,"41"
"Air Max",256.372130196542,3.83124816697091,13,2020-01-13,"39"
"Air Max",632.585269585252,3.63545582583174,17,2019-02-25,"36"
"Air Max",244.422656716779,3.06094895489514,79,2017-10-04,"40"
"Air Max",784.068936016411,4.35559716704302,85,2015-08-30,"39"
"Air Max",695.977208903059,4.11628788453527,26,2019-07-16,"44"
"Air Max",782.989278715104,3.42690609605052,15,2019-07-13,"35"
"Air Max",351.621180493385,2.45947879366577,81,2016-11-01,"40"
"Air Max",776.788712199777,2.1699422786478,62,2018-01-26,"38"
"Air Max",641.101978486404,2.72362661059014,52,2020-11-19,"41"
"Air Max",208.888735063374,4.82700593955815,65,2018-08-22,"41"
"Air Max",494.545097788796,2.74886748194695,75,2017-12-12,"36"
"Air Max",728.375706868246,3.45015327516012,55,2015-09-09,"35"
"Air Max",408.935917448252,4.6050577473361,24,2017-03-26,"45"
"Air Max",726.668686885387,2.83802037546411,71,2018-05-03,"44"
"Air Max",607.909702137113,3.41244995826855,64,2017-09-08,"43"
"Air Max",418.640879448503,3.06587912118994,78,2018-04-19,"45"
"Air Max",747.588650416583,3.97333107958548,35,2018-04-18,"42"
"Air Max",773.459109151736,4.6400876052212,20,2016-11-18,"37"
"Air Max",685.427427059039,2.60605503362603,55,2020-10-21,"44"
"Air Max",789.812330622226,3.26492673018947,25,2018-07-07,"45"
"Air Max",412.991175800562,3.79671460087411,75,2020-10-25,"44"
"Air Max",335.035961354151,3.79894454823807,88,2015-02-13,"41"
"Air Max",575.965624582022,2.04364194627851,98,2019-03-05,"35"
"Air Max",441.354844346642,2.40815637819469,33,2019-05-01,"36"
"Air Max",237.007097993046,3.84350846824236,74,2018-03-25,"35"
"Air Max",627.723908657208,3.44646386941895,42,2015-03-04,"40"
"Air Max",746.610037656501,4.10606212960556,29,2018-02-27,"37"
"Air Max",254.406157601625,3.20817972789519,18,2015-04-11,"42"
"Air Max",748.487999429926,4.49674607021734,72,2020-03-09,"35"
"Air Max",487.128535052761,4.28463720832951,76,2015-07-25,"42"
"Air Max",393.439972866327,4.51783378608525,57,2017-06-30,"38"
"Air Max",555.574397509918,4.53451034799218,98,2015-07-24,"44"
"Air Max",796.214519906789,3.58173404936679,22,2016-12-18,"37"
"Air Max",340.911800228059,2.96650065225549,70,2017-08-23,"40"
"Air Max",555.782463727519,4.89061683625914,20,2019-05-25,"43"
"Air Max",739.477575896308,2.56415094085969,41,2016-01-29,"35"
"Air Max",739.805872971192,3.26656933454797,80,2017-10-13,"42"
"Air Max",621.974808629602,3.98522073798813,71,2019-03-10,"43"
"Air Max",542.667778162286,4.98288224264979,70,2015-09-12,"44"
"Air Max",412.25877222605,3.36999649181962,96,2015-04-26,"39"
"Air Max",245.576152717695,3.62442773627117,79,2020-04-30,"42"
"Air Max",583.14150236547,2.21599139575846,81,2020-12-16,"40"
"Air Max",655.664713680744,4.01072933641262,59,2020-07-15,"39"
"Air Max",290.88439354673,3.49256541742943,15,2020-07-09,"41"
"Air Max",670.032745366916,4.37141795130447,85,2016-07-24,"45"
"Air Max",644.419531291351,4.16358943958767,44,2020-10-04,"43"
"Air Max",500.159513764083,2.67916776961647,28,2019-07-12,"35"
"Air Max",649.053570115939,4.02003079932183,93,2017-02-17,"39"
"Air Max",372.430386673659,3.04792230878957,40,2020-10-16,"42"
"Air Max",357.956758793443,3.93642732151784,50,2019-11-21,"45"
"Air Max",761.613512318581,3.73606260120869,48,2019-11-24,"41"
"Air Max",644.303060974926,4.8336688100826,16,2020-07-27,"41"
"Air Max",440.955609548837,2.94414043636061,74,2016-04-19,"39"
"Air Max",580.362250329927,4.46746230730787,24,2018-11-23,"41"
"Air Max",479.316274821758,4.89757564594038,34,2020-06-25,"36"
"Air Max",500.181041844189,4.20910883019678,56,2019-02-04,"41"
"Air Max",682.615172537044,4.04844530508853,14,2017-01-09,"45"
"Air Max",336.944994563237,2.57757596345618,18,2016-05-25,"40"
"Air Max",605.053267721087,3.45715268887579,91,2016-06-26,"35"
"Air Max",210.554192820564,2.02833064273,66,2018-12-04,"36"
"Air Max",387.323037767783,2.17379869101569,63,2015-11-19,"36"
"Air Max",477.073473669589,2.44390650978312,76,2015-11-07,"45"
"Air Max",364.802079461515,2.5101866829209,64,2019-12-24,"44"
"Air Max",412.095856806263,2.71993265487254,96,2020-12-30,"39"
"Air Max",381.949438201264,2.1689696488902,76,2015-07-23,"38"
"Air Max",461.555752623826,3.07753335009329,55,2016-03-29,"43"
"Air Max",684.08857351169,3.67892239615321,35,2017-04-22,"40"
"Air Max",517.393678426743,3.97358076740056,17,2019-07-11,"40"
"Air Max",777.563096955419,3.20997593551874,36,2020-08-28,"42"
"Air Max",337.875142460689,4.75568875181489,85,2015-07-08,"41"
"Air Max",434.635678026825,4.45899601932615,75,2015-12-23,"39"
"Air Max",617.363545810804,2.48342676414177,52,2017-04-27,"40"
"Air Max",496.552488720044,4.82880453602411,88,2015-06-07,"36"
"Air Max",504.824237758294,3.91793810739182,20,2017-04-03,"38"
"Air Max",261.678312858567,3.57964447163977,54,2020-12-14,"43"
"Air Max",347.158099105582,3.10740556311794,39,2019-08-17,"35"
"Air Max",586.286797840148,3.40307670575567,27,2020-12-16,"38"
"Air Max",612.25015250966,3.22505450225435,33,2016-06-29,"36"
"Air Max",749.778769770637,4.41450185072608,89,2018-05-04,"37"
"Air Max",784.036373021081,4.58357730996795,45,2015-09-09,"43"
"Air Max",507.74199962616,3.8524668389,86,2019-04-15,"37"
"Air Max",605.90457697399,3.36659582448192,13,2018-06-28,"42"
"Air Max",600.635906821117,4.83229796448722,13,2020-05-20,"41"
"Air Max",393.807627866045,2.62227699183859,71,2020-11-02,"35"
"Air Max",239.214751729742,2.27467089612037,75,2020-08-05,"40"
"Air Max",344.770139316097,3.00312972068787,95,2018-05-08,"40"
"Air Max",274.647084996104,3.85080105019733,31,2017-08-09,"44"
"Air Max",725.177279068157,3.68990849028341,95,2020-12-30,"38"
"Air Max",666.662416607141,3.70871169120073,15,2015-01-23,"45"
"Air Max",316.019936930388,2.39604264427908,37,2019-03-28,"37"
"Air Max",276.05340979062,2.91860998561606,91,2020-08-26,"37"
"Air Max",316.208464372903,2.235292972764,65,2016-06-01,"36"
"Air Max",389.675607485697,2.55425969022326,86,2020-01-17,"45"
"Air Max",604.966615047306,3.37836870620959,38,2020-06-06,"37"
"Air Max",485.673308139667,4.92020375374705,13,2020-08-27,"35"
"Air Max",701.772788679227,2.99381633871235,49,2020-06-04,"38"
"Air Max",534.68200401403,2.00648873718455,88,2015-03-30,"36"
"Air Max",406.833259062842,4.83184883138165,14,2015-04-29,"35"
"Air Max",358.160375896841,4.05654964991845,24,2020-01-21,"35"
"Air Max",659.420731663704,3.88031794317067,46,2019-05-29,"41"
"Air Max",208.421978726983,2.57875761063769,13,2018-07-11,"41"
"Air Max",526.214432623237,2.49803368328139,28,2016-04-08,"38"
"Air Max",220.915590273216,3.89414985617623,13,2018-08-22,"43"
"Air Max",408.442588662729,4.35248678247444,63,2020-08-19,"44"
"Air Max",424.228323018178,3.6545143192634,74,2017-11-06,"36"
"Air Max",446.96659850888,3.67734040133655,37,2016-12-03,"36"
"Air Max",782.834525872022,4.81818779185414,15,2015-05-20,"42"
"Air Max",501.160399895161,3.38036530069076,62,2015-04-24,"38"
"Air Max",584.76651716046,3.45975249400362,60,2017-11-18,"36"
"Air Max",635.241147130728,4.99819896370173,51,2017-03-10,"38"
"Air Max",283.23883805424,2.08035873342305,30,2016-05-23,"45"
"Air Max",327.592916972935,3.90076700062491,73,2015-10-19,"41"
"Air Max",616.896638320759,3.5925319865346,55,2020-04-05,"44"
"Air Max",671.71003962867,4.86797615978867,86,2016-02-27,"36"
"Air Max",791.709706839174,4.22857116512023,66,2016-04-26,"43"
"Air Max",360.656726686284,4.92578000272624,61,2015-02-06,"45"
"Air Max",569.603034481406,3.70577690540813,35,2018-08-23,"39"
"Air Max",648.506631096825,2.31824946543202,10,2019-04-11,"35"
"Air Max",491.516461921856,3.74760033632629,16,2020-06-21,"44"
"Air Max",793.919963994995,2.3172467998229,87,2018-09-24,"40"
"Air Max",584.896263852715,4.89763433812186,12,2018-06-16,"41"
"Air Max",745.600541355088,3.04687664681114,22,2019-09-27,"37"
"Air Max",533.384327823296,4.48579327319749,87,2019-01-05,"45"
"Air Max",340.950382407755,4.53452953207307,13,2016-02-23,"43"
"Air Max",578.843481186777,2.7510472566355,65,2015-07-12,"44"
"Air Max",717.642326280475,2.11588838323951,90,2017-03-24,"40"
"Air Max",762.215113081038,4.18876875913702,78,2018-11-18,"38"
"Air Max",252.840293198824,2.12630935898051,43,2020-09-09,"39"
"Air Max",371.403691545129,3.78413323150016,55,2016-10-24,"37"
"Air Max",751.290764380246,3.83136008563451,100,2017-11-29,"40"
"Air Max",713.366042869166,2.39658816088922,82,2016-12-24,"36"
"Air Max",693.176425853744,4.91516544413753,63,2016-05-16,"35"
"Air Max",374.157837266102,3.47357466444373,21,2017-02-15,"35"
"Air Max",224.52885187231,3.1818316616118,30,2017-03-14,"37"
"Air Max",612.378466594964,4.45397776551545,91,2015-07-22,"41"
"Air Max",586.553551768884,4.44483839045279,98,2017-09-02,"39"
"Air Max",718.648065533489,2.33884351374581,22,2018-11-26,"40"
"Air Max",751.06853581965,4.04888295987621,98,2018-12-17,"37"
"Air Max",323.103192308918,3.66962637100369,14,2020-01-11,"44"
"Air Max",338.343824399635,4.91675009112805,53,2017-04-18,"40"
"Air Max",359.92613430135,2.89564574882388,12,2016-08-30,"38"
"Air Max",754.172141803429,2.52005777717568,94,2016-04-25,"44"
"Air Max",694.7728773579,3.06147511489689,48,2016-01-20,"43"
"Air Max",480.66084664315,3.54418432386592,22,2017-03-23,"36"
"Air Max",692.659361893311,3.42995365057141,40,2016-01-19,"40"
"Air Max",583.275011973456,2.52356210909784,80,2016-11-12,"37"
"Air Max",619.071093574166,2.94804256921634,92,2018-05-18,"40"
"Air Max",206.680000200868,2.67741922149435,98,2017-06-22,"43"
"Air Max",744.284785399213,3.97104902262799,83,2018-09-18,"42"
"Air Max",517.98742855899,2.98955218447372,72,2017-12-17,"37"
"Air Max",622.287365049124,2.64433668577112,75,2019-04-09,"41"
"Air Max",470.370176946744,3.51177320652641,59,2018-02-18,"42"
"Air Max",323.001685924828,3.9225019167643,49,2018-06-12,"45"
"Air Max",525.011777458712,3.46188076399267,73,2017-12-27,"35"
"Air Max",421.942418767139,4.65023890859447,91,2019-06-16,"38"
"Air Max",515.866154246032,4.89235201035626,93,2019-03-09,"43"
"Air Max",266.65040361695,4.8162375590764,90,2017-05-07,"39"
"Air Max",456.001981394365,4.51140460860915,99,2019-10-01,"42"
"Air Max",322.870244132355,4.11871975683607,94,2015-12-31,"35"
"Air Max",420.362955005839,4.67890050518326,53,2020-02-12,"35"
"Air Max",562.945414660498,2.46709526563063,21,2016-05-11,"44"
"Air Max",524.798794835806,4.94010736094788,71,2020-02-05,"40"
"Air Max",486.25555774197,3.04154230793938,89,2017-01-15,"39"
"Air Max",344.484329968691,3.53204274666496,15,2020-07-14,"38"
"Air Max",297.949361009523,3.29854293190874,10,2020-06-18,"41"
"Air Max",655.060394946486,4.5820464391727,21,2015-08-08,"38"
"Air Max",558.829585183412,3.30089615331963,99,2018-10-28,"37"
"Air Max",278.258610144258,2.52987515041605,48,2020-10-13,"41"
"Air Max",268.1439131964,2.38651497825049,40,2016-10-21,"40"
"Air Max",540.015105297789,2.274850636255,73,2016-08-12,"37"
"Air Max",206.525137554854,2.71840014541522,16,2015-10-30,"35"
"Air Max",634.306907467544,4.30123077752069,41,2020-06-03,"39"
"Air Max",655.506425490603,2.92926016030833,71,2016-08-28,"36"
"Air Max",694.998748414218,3.66076641506515,40,2016-11-13,"39"
"Air Max",736.924465652555,3.1918035405688,78,2018-02-06,"43"
"Air Max",225.57961717248,3.91972299106419,52,2016-04-05,"45"
"Air Max",687.568782735616,2.97353443875909,88,2016-06-18,"38"
"Air Max",484.870535973459,3.24718766496517,82,2015-05-09,"45"
"Air Max",517.804697761312,3.85425093467347,100,2016-02-11,"36"
"Air Max",709.397057350725,2.80170662654564,37,2016-01-28,"36"
"Air Max",215.073045296595,4.17522376426496,89,2019-09-26,"40"
"Air Max",271.606689039618,3.85964017151855,74,2019-10-05,"37"
"Air Max",294.717537611723,4.76438441127539,20,2015-07-23,"42"
"Air Max",598.136682156473,2.11012647789903,69,2017-08-14,"45"
"Air Max",228.830964257941,4.92784395697527,77,2018-04-15,"43"
"Air Max",362.141921278089,3.39492542715743,12,2015-12-07,"35"
"Air Max",293.554537789896,3.14781557465903,65,2018-11-08,"41"
"Air Max",355.63372913748,2.08075392898172,10,2019-05-06,"42"
"Air Max",570.652591669932,2.91614821157418,83,2020-01-24,"44"
"Air Max",308.032675134018,3.73309425427578,52,2016-12-13,"42"
"Air Max",450.458525354043,4.7884443604853,34,2017-12-05,"35"
"Air Max",626.621219702065,3.11505542369559,98,2017-07-15,"45"
"Air Max",412.157607264817,2.10802223044448,96,2017-02-21,"41"
"Air Max",701.567588374019,2.41852748650126,100,2016-09-29,"42"
"Air Max",559.096767567098,2.45347934798338,45,2017-08-04,"36"
"Air Max",385.817255405709,3.06626864988357,25,2019-02-04,"38"
"Air Max",754.971378203481,3.27239676890895,89,2019-08-29,"35"
"Air Max",423.989605437964,2.53003691346385,72,2020-09-19,"44"
"Air Max",783.862368064001,4.76562353456393,60,2017-11-27,"42"
"Air Max",773.843482416123,2.87489075749181,85,2019-04-21,"35"
"Air Max",313.986743148416,2.94616606854834,27,2018-06-28,"41"
"Air Max",633.450241060928,3.53454266255721,26,2017-05-05,"38"
"Air Max",659.01470403187,4.14882117859088,15,2018-11-04,"39"
"Air Max",244.340948248282,3.68114910461009,95,2016-11-15,"42"
"Air Max",497.221906622872,2.19566960074008,49,2017-06-20,"43"
"Air Max",556.378447497264,2.52973449369892,90,2015-12-03,"38"
"Air Max",339.993383362889,4.34176140255295,41,2019-12-14,"45"
"Air Max",768.62453748472,4.93573097721674,53,2016-02-23,"42"
"Air Max",281.57642907463,2.35963069996797,54,2018-11-21,"41"
